temp_h,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,timestamp
30.0956077576,39.1853179932,1015.45605469,1.49547920356,65.8427845423,121.972398047,-71.0984649658,-21.3483486176,57.1927452087,0.164135888219,0.654325962067,0.719636797905,['x'],['y'],['z'],2017-05-12 16:51:48.119112
30.0956077576,39.1853179932,1015.45849609,0.87644138992,61.3705405983,124.852060443,-91.8004074097,-44.0452156067,79.9429931641,3.66190314293,0.621791779995,0.720855295658,['x'],['y'],['z'],2017-05-12 16:51:48.244127
30.0956077576,39.1853179932,1015.45849609,0.87644138992,61.3705405983,124.852060443,-91.8004074097,-44.0452156067,79.9429931641,3.66190314293,0.621791779995,0.720855295658,['x'],['y'],['z'],2017-05-12 16:51:48.244127
30.0956077576,39.1853179932,1015.45849609,0.87644138992,61.3705405983,124.852060443,-91.8004074097,-44.0452156067,79.9429931641,3.66190314293,0.621791779995,0.720855295658,['x'],['y'],['z'],2017-05-12 16:51:48.244127
30.201423645,39.4286499023,1015.47338867,0.420277254402,57.4703249973,127.014238787,-51.5138397217,-16.6559944153,45.9674072266,0.162923648953,0.654325962067,0.720367908478,['x'],['y'],['z'],2017-05-12 16:51:48.372088
30.201423645,39.4286499023,1015.47338867,0.420277254402,57.4703249973,127.014238787,-51.5138397217,-16.6559944153,45.9674072266,0.162923648953,0.654325962067,0.720367908478,['x'],['y'],['z'],2017-05-12 16:51:48.372088
30.201423645,39.4286499023,1015.48242188,350.340051504,77.5827117632,108.750312946,-50.1909866333,-5.3767285347,32.6677246094,0.0373366698623,-0.017850715667,-0.0132565721869,['x'],['y'],['z'],2017-05-12 16:51:48.509673
30.201423645,39.4286499023,1015.48242188,350.340051504,77.5827117632,108.750312946,-50.1909866333,-5.3767285347,32.6677246094,0.0373366698623,-0.017850715667,-0.0132565721869,['x'],['y'],['z'],2017-05-12 16:51:48.509673
30.201423645,39.4286499023,1015.48681641,347.360696521,74.4498201041,108.542982554,-49.9002799988,-0.29454061389,27.01587677,0.163651004434,0.654083192348,0.718905687332,['x'],['y'],['z'],2017-05-12 16:51:48.643087
30.201423645,39.4286499023,1015.48681641,347.360696521,74.4498201041,108.542982554,-49.9002799988,-0.29454061389,27.01587677,0.163651004434,0.654083192348,0.718905687332,['x'],['y'],['z'],2017-05-12 16:51:48.643087
30.201423645,39.4286499023,1015.48681641,347.360696521,74.4498201041,108.542982554,-49.9002799988,-0.29454061389,27.01587677,0.163651004434,0.654083192348,0.718905687332,['x'],['y'],['z'],2017-05-12 16:51:48.643087
30.113243103,40.696395874,1015.48681641,346.532387528,71.9935952861,112.641266811,29.9670677185,62.5069007874,76.6892852783,0.164620772004,0.653840363026,0.719636797905,['x'],['y'],['z'],2017-05-12 16:51:48.785204
30.113243103,40.696395874,1015.48681641,346.532387528,71.9935952861,112.641266811,29.9670677185,62.5069007874,76.6892852783,0.164620772004,0.653840363026,0.719636797905,['x'],['y'],['z'],2017-05-12 16:51:48.785204
30.113243103,37.6862564087,1015.49438477,342.924062622,83.4127016915,123.150974509,-16.8215560913,27.0895080566,31.5447559357,-4.73899793625,3.72929406166,0.748392999172,['x'],['y'],['z'],2017-05-12 16:51:48.918289
30.113243103,37.6862564087,1015.49438477,342.924062622,83.4127016915,123.150974509,-16.8215560913,27.0895080566,31.5447559357,-4.73899793625,3.72929406166,0.748392999172,['x'],['y'],['z'],2017-05-12 16:51:48.918289
30.113243103,37.6862564087,1015.48925781,341.693037137,81.1509733403,123.690135982,-35.6958732605,0.27430576086,26.5388965607,0.161953881383,0.653597652912,0.720855295658,['x'],['y'],['z'],2017-05-12 16:51:49.054529
30.113243103,37.6862564087,1015.48925781,341.693037137,81.1509733403,123.690135982,-35.6958732605,0.27430576086,26.5388965607,0.161953881383,0.653597652912,0.720855295658,['x'],['y'],['z'],2017-05-12 16:51:49.054529
30.113243103,37.6862564087,1015.48925781,340.875453248,77.9800921691,125.15272537,-79.5163345337,-30.0239315033,66.6189346313,0.162438765168,0.653840363026,0.720124185085,['x'],['y'],['z'],2017-05-12 16:51:49.168212
30.113243103,37.6862564087,1015.48925781,340.875453248,77.9800921691,125.15272537,-79.5163345337,-30.0239315033,66.6189346313,0.162438765168,0.653840363026,0.720124185085,['x'],['y'],['z'],2017-05-12 16:51:49.168212
30.113243103,37.6862564087,1015.48925781,340.654177317,100.779120185,108.992805152,-61.622833252,-10.535484314,40.7787857056,0.16340854764,0.653354823589,0.720124185085,['x'],['y'],['z'],2017-05-12 16:51:49.300226
30.113243103,37.6862564087,1015.48925781,340.654177317,100.779120185,108.992805152,-61.622833252,-10.535484314,40.7787857056,0.16340854764,0.653354823589,0.720124185085,['x'],['y'],['z'],2017-05-12 16:51:49.300226
30.113243103,37.6862564087,1015.48925781,340.654177317,100.779120185,108.992805152,-61.622833252,-10.535484314,40.7787857056,0.16340854764,0.653354823589,0.720124185085,['x'],['y'],['z'],2017-05-12 16:51:49.300226
-35.440284729,27.282951355,819.199951172,336.670244088,95.7824406558,108.247877401,-54.629070282,-2.72629976273,30.5942573547,0.163893431425,0.654568791389,0.720367908478,['x'],['y'],['z'],2017-05-12 16:51:49.445573
-35.440284729,27.282951355,819.199951172,336.670244088,95.7824406558,108.247877401,-54.629070282,-2.72629976273,30.5942573547,0.163893431425,0.654568791389,0.720367908478,['x'],['y'],['z'],2017-05-12 16:51:49.445573
-31.789604187,27.282951355,819.199951172,340.021467866,118.208308116,92.2605560631,-51.5249824524,0.272958159447,26.7603549957,0.163651004434,0.654083192348,0.719880461693,['x'],['y'],['z'],2017-05-12 16:51:49.590858
-31.789604187,27.282951355,819.199951172,340.021467866,118.208308116,92.2605560631,-51.5249824524,0.272958159447,26.7603549957,0.163651004434,0.654083192348,0.719880461693,['x'],['y'],['z'],2017-05-12 16:51:49.590858
-557.240722656,37.521030426,1015.48193359,338.400110731,116.564377206,96.154016607,-67.8229217529,17.7416324615,24.8654212952,0.163893431425,0.654083192348,0.720611572266,['x'],['y'],['z'],2017-05-12 16:51:49.736725
-557.240722656,37.521030426,1015.48193359,338.400110731,116.564377206,96.154016607,-67.8229217529,17.7416324615,24.8654212952,0.163893431425,0.654083192348,0.720611572266,['x'],['y'],['z'],2017-05-12 16:51:49.736725
